CustomerID,Name,Age,Gender,City,EmploymentType,Income,LoanAmount,LoanTerm,CreditScore,PreviousDefaults,Approved,Defaulted
4198,Khalid Joseph,32,Female,Abu Dhabi,Salaried,12534.67,155994.81,48,675,2,True,True
4199,Sara Khan,25,Male,Dubai,Salaried,13602.14,122538.34,24,516,0,False,False
4200,Sara Joseph,47,Male,Sharjah,Salaried,12999.6,38877.74,60,826,0,True,False
4201,James Ahmed,44,Female,Ajman,Salaried,14334.81,18185.12,36,642,2,True,False
4202,John Khan,29,Male,Sharjah,Self-Employed,10267.14,14152.85,60,750,2,False,False
4203,Ali Joseph,35,Male,Abu Dhabi,Self-Employed,12389.01,54256.97,24,629,2,True,False
4204,Sara Ahmed,34,Female,Ajman,Salaried,5702.4,55354.32,24,625,2,True,True
4205,John Joseph,32,Female,Sharjah,Salaried,23540.79,168172.24,36,784,0,True,False
4206,James Ahmed,37,Male,Ajman,Salaried,12790.11,74921.57,36,525,2,False,False
4207,Sara Ali,57,Male,Sharjah,Self-Employed,21607.98,95996.0,36,730,2,False,False
4208,Fatima Smith,24,Female,Dubai,Salaried,27510.41,18378.28,36,383,2,True,False
4209,Khalid Khan,36,Female,Dubai,Self-Employed,8135.79,38879.86,60,334,2,False,False
4210,Zara Khan,36,Female,Abu Dhabi,Salaried,10343.54,43471.96,60,509,2,False,False
4211,Ayesha Khan,46,Female,Dubai,Salaried,27285.97,11853.36,60,318,1,True,False
4212,Omar Joseph,57,Male,Ajman,Self-Employed,6632.96,173103.48,36,705,1,True,False
4213,Ayesha Ali,27,Female,Ajman,Salaried,20735.62,18471.2,36,341,2,False,False
4214,Khalid Smith,38,Male,Dubai,Self-Employed,25541.63,159760.65,48,361,0,True,False
4215,Fatima Ahmed,49,Male,Sharjah,Self-Employed,10072.81,28113.01,36,526,2,True,False
4216,Laila Khan,33,Male,Ajman,Self-Employed,8281.82,197022.97,60,684,0,True,False
4217,Ali Khan,22,Male,Dubai,Salaried,12819.66,47491.3,36,385,2,True,False
4218,John Smith,30,Female,Sharjah,Salaried,29404.53,110798.7,48,680,2,False,False
4219,Khalid Khan,29,Male,Sharjah,Salaried,20706.86,188058.03,12,463,1,False,True
4220,Omar Ali,29,Female,Dubai,Self-Employed,23048.72,188605.79,36,592,1,False,False
4221,Ali Joseph,60,Female,Fujairah,Salaried,20441.52,173119.41,24,305,1,False,False
4222,Ayesha Joseph,21,Female,Sharjah,Salaried,23419.7,53897.51,36,524,1,False,False
4223,Ayesha Ali,56,Male,Ajman,Self-Employed,12318.02,51893.13,48,511,0,False,False
4224,John Smith,59,Male,Abu Dhabi,Salaried,6266.29,30191.25,12,527,2,True,True
4225,Omar Ahmed,52,Female,Sharjah,Self-Employed,18439.64,93019.25,12,726,0,False,False
4226,Omar Smith,24,Female,Abu Dhabi,Self-Employed,28164.21,186940.95,48,644,1,True,False
4227,Ali Smith,56,Male,Fujairah,Salaried,28105.84,25234.85,48,387,2,False,False
4228,Khalid Ahmed,52,Male,Abu Dhabi,Self-Employed,8051.01,82360.41,36,651,1,True,False
4229,James Ali,47,Male,Fujairah,Self-Employed,9430.34,49763.17,24,504,2,True,False
4230,Ali Joseph,24,Female,Fujairah,Self-Employed,10976.65,177473.41,48,599,0,True,False
4231,Ayesha Ali,41,Male,Sharjah,Self-Employed,18992.74,19559.36,24,553,0,True,False
4232,Khalid Khan,38,Male,Sharjah,Salaried,11328.94,135285.19,60,480,1,True,False
4233,Omar Ali,23,Female,Sharjah,Self-Employed,29810.05,111488.22,12,506,0,False,False
4234,James Smith,25,Female,Ajman,Salaried,10809.06,76708.41,48,493,2,True,False
4235,Ali Khan,41,Female,Ajman,Salaried,12269.78,114385.87,36,417,2,False,False
4236,Laila Ahmed,56,Male,Ajman,Self-Employed,19113.89,37364.2,24,739,1,False,True
4237,Ayesha Ahmed,37,Male,Fujairah,Salaried,17812.49,170301.29,24,758,1,False,False
4238,Omar Khan,47,Female,Fujairah,Salaried,29893.76,13381.86,48,494,0,False,False
4239,Fatima Joseph,39,Male,Sharjah,Salaried,17386.35,44344.8,36,703,0,True,False
4240,John Ali,42,Male,Dubai,Self-Employed,9292.85,152697.1,60,701,0,True,False
4241,John Smith,46,Female,Sharjah,Self-Employed,12033.83,60198.27,36,504,1,False,False
4242,Ayesha Smith,27,Female,Dubai,Salaried,12447.15,41727.53,60,767,1,True,False
4243,Zara Smith,38,Female,Sharjah,Self-Employed,25128.21,123891.74,24,672,0,False,False
4244,Ali Ahmed,41,Female,Abu Dhabi,Self-Employed,8338.32,88598.29,12,838,2,True,False
4245,Laila Ahmed,26,Male,Ajman,Salaried,19581.05,88352.74,48,524,0,True,False
4246,Laila Joseph,43,Female,Dubai,Self-Employed,11633.51,101037.29,24,324,1,False,True
4247,Fatima Joseph,45,Female,Fujairah,Salaried,22399.52,36151.02,48,453,1,True,False
4248,John Joseph,35,Male,Dubai,Self-Employed,19737.69,190123.37,24,512,2,True,False
4249,Khalid Ali,25,Female,Fujairah,Self-Employed,23869.48,136220.74,36,728,0,True,True
4250,Khalid Joseph,56,Male,Ajman,Salaried,14577.27,193835.19,60,838,1,False,True
4251,Sara Ahmed,43,Female,Abu Dhabi,Self-Employed,12502.43,180962.78,60,651,0,True,False
4252,Laila Ali,37,Female,Fujairah,Salaried,19635.35,172061.2,48,401,1,False,False
4253,Zara Ahmed,55,Female,Fujairah,Salaried,19237.71,112539.77,48,537,2,False,False
4254,Laila Joseph,48,Male,Fujairah,Self-Employed,14642.08,174083.81,24,786,0,False,True
4255,Laila Khan,44,Male,Sharjah,Salaried,21278.32,62383.22,24,822,0,True,True
4256,Laila Khan,30,Male,Dubai,Self-Employed,19931.09,197206.53,48,814,2,False,True
4257,Khalid Smith,44,Female,Dubai,Self-Employed,15659.8,17625.47,24,303,0,True,False
4258,Ali Khan,39,Female,Ajman,Salaried,29310.69,88513.96,12,784,2,False,False
4259,James Joseph,32,Female,Sharjah,Self-Employed,25358.94,66754.32,24,842,0,True,False
4260,Ali Smith,54,Female,Dubai,Salaried,9681.06,85122.95,60,379,1,False,False
4261,Zara Ali,44,Female,Ajman,Self-Employed,9187.05,49840.23,36,568,0,False,True
4262,Ayesha Khan,50,Male,Dubai,Salaried,15833.51,171137.47,48,635,0,False,False
4263,Zara Khan,51,Male,Fujairah,Salaried,22541.48,87859.91,12,801,0,True,False
4264,John Ahmed,26,Female,Fujairah,Self-Employed,16746.74,82788.83,12,353,0,True,True
4265,Fatima Joseph,40,Male,Abu Dhabi,Salaried,8412.38,75295.15,24,444,0,False,False
4266,Omar Khan,46,Male,Dubai,Salaried,23520.21,179915.6,24,669,1,True,False
4267,Sara Ahmed,33,Female,Sharjah,Self-Employed,13703.59,72575.1,36,399,1,False,False
4268,Zara Ali,35,Female,Sharjah,Self-Employed,5652.93,123893.77,24,717,0,False,False
4269,Laila Smith,24,Male,Dubai,Self-Employed,22311.18,172483.4,48,403,1,True,False
4270,Khalid Ali,44,Female,Ajman,Salaried,19992.84,120766.55,12,724,2,True,False
4271,Ali Smith,51,Male,Dubai,Self-Employed,12582.52,21179.65,12,407,0,False,False
4272,Khalid Ali,24,Female,Fujairah,Self-Employed,17868.68,112394.42,12,493,2,True,True
4273,Laila Joseph,60,Male,Sharjah,Salaried,29040.88,112861.64,48,640,0,False,False
4274,Omar Smith,57,Female,Dubai,Salaried,19209.32,181393.21,48,507,0,True,False
4275,Omar Ahmed,37,Male,Abu Dhabi,Self-Employed,23220.79,132555.58,60,619,2,False,True
4276,John Khan,29,Male,Abu Dhabi,Salaried,5838.95,194155.73,60,696,1,False,True
4277,Fatima Smith,37,Female,Fujairah,Salaried,20387.32,66689.91,24,395,0,False,False
4278,Omar Joseph,50,Female,Ajman,Salaried,9224.23,70173.45,36,411,1,False,True
4279,Fatima Ahmed,32,Female,Abu Dhabi,Salaried,7895.08,120427.31,60,457,1,False,False
4280,James Ahmed,50,Female,Dubai,Salaried,13187.77,145297.89,12,340,1,False,False
4281,Omar Ahmed,49,Male,Ajman,Salaried,11775.56,84291.47,48,637,1,True,True
4282,Ali Joseph,33,Male,Dubai,Self-Employed,28207.62,183062.73,60,434,0,True,True
4283,Ali Smith,25,Male,Abu Dhabi,Self-Employed,5763.31,136848.22,12,521,2,False,False
4284,Laila Smith,60,Female,Abu Dhabi,Salaried,15254.08,105730.95,24,580,1,True,True
4285,Ayesha Ahmed,60,Female,Abu Dhabi,Self-Employed,13328.89,82891.45,60,547,0,False,False
4286,John Smith,51,Female,Abu Dhabi,Self-Employed,18369.84,93818.33,48,670,2,False,False
4287,Sara Smith,54,Male,Ajman,Self-Employed,28247.74,159022.68,24,427,0,True,False
4288,Zara Khan,34,Male,Ajman,Salaried,13354.66,163768.28,48,645,2,False,False
4289,Fatima Khan,25,Male,Abu Dhabi,Salaried,20797.25,140087.54,60,368,0,False,False
4290,Fatima Ali,41,Male,Sharjah,Self-Employed,20500.05,70710.24,36,596,1,True,False
4291,Ayesha Khan,37,Female,Fujairah,Salaried,14674.7,19557.19,24,786,2,False,False
4292,Khalid Khan,38,Male,Ajman,Salaried,8651.54,83751.46,12,674,2,False,True
4293,Ali Ahmed,57,Male,Abu Dhabi,Salaried,24879.13,104438.63,48,498,0,True,False
4294,John Smith,58,Male,Abu Dhabi,Salaried,28836.86,161530.28,48,759,0,False,False
4295,Laila Ali,29,Female,Abu Dhabi,Self-Employed,7528.18,157876.9,48,406,0,True,False
4296,Fatima Smith,43,Female,Dubai,Self-Employed,23947.75,90262.98,48,581,0,True,True
4297,Sara Ahmed,41,Female,Sharjah,Self-Employed,21175.07,107711.7,36,315,0,False,False
4298,Sara Ahmed,25,Female,Fujairah,Salaried,27002.51,104003.87,24,793,1,False,True
4299,Zara Khan,27,Female,Ajman,Salaried,16171.4,174394.85,24,358,1,True,True
4300,Ali Khan,21,Female,Sharjah,Salaried,7564.83,24310.82,60,650,1,True,False
4301,Omar Smith,46,Male,Sharjah,Self-Employed,14116.25,16201.25,24,316,1,True,True
4302,Ali Ali,48,Female,Ajman,Self-Employed,15965.76,82847.37,48,813,2,True,False
4303,Fatima Smith,23,Female,Fujairah,Salaried,15161.16,169429.21,24,387,2,True,False
4304,Laila Ahmed,25,Female,Ajman,Salaried,28200.98,99227.19,12,467,1,True,False
4305,Ali Khan,45,Female,Fujairah,Salaried,7228.83,194113.1,48,586,0,False,False
4306,Khalid Ali,32,Male,Abu Dhabi,Self-Employed,20809.67,128603.91,60,742,2,False,False
4307,Laila Joseph,34,Male,Abu Dhabi,Self-Employed,8924.54,174337.8,60,468,2,True,False
4308,Fatima Smith,29,Female,Dubai,Self-Employed,6797.97,86551.08,60,595,1,True,False
4309,Zara Smith,49,Female,Sharjah,Salaried,28099.26,147067.57,48,667,2,True,False
4310,James Ali,27,Male,Sharjah,Salaried,20715.81,109243.76,12,459,1,True,True
4311,James Smith,26,Female,Sharjah,Self-Employed,15895.64,66948.38,36,359,1,True,True
4312,Omar Smith,47,Female,Ajman,Salaried,15560.05,175463.39,12,562,1,False,True
4313,John Joseph,31,Female,Ajman,Self-Employed,27329.18,194641.72,12,665,2,True,True
4314,Fatima Ali,51,Male,Ajman,Self-Employed,16943.51,82168.77,60,529,1,False,False
4315,Ali Khan,32,Female,Abu Dhabi,Self-Employed,17748.82,158692.67,12,480,2,False,False
4316,Sara Smith,53,Male,Ajman,Salaried,8986.57,168561.36,60,772,1,False,False
4317,Khalid Ahmed,58,Female,Dubai,Self-Employed,22670.62,33137.85,48,655,1,True,False
4318,Omar Ahmed,56,Female,Ajman,Salaried,8580.03,160323.89,48,815,1,True,True
4319,Ali Khan,50,Male,Ajman,Self-Employed,27900.38,126976.99,60,729,1,True,False
4320,John Khan,37,Male,Sharjah,Salaried,17558.13,148556.72,60,731,1,False,False
4321,John Ahmed,47,Female,Abu Dhabi,Salaried,27123.55,38681.77,24,497,1,True,False
4322,John Joseph,44,Male,Fujairah,Salaried,10210.51,99722.58,60,638,1,True,False
4323,Ayesha Khan,35,Female,Dubai,Salaried,19709.66,13635.78,36,725,0,False,False
4324,Ayesha Smith,39,Male,Sharjah,Salaried,6429.31,167254.59,12,322,2,False,False
4325,James Ahmed,44,Male,Fujairah,Self-Employed,19219.19,131850.93,24,815,0,False,False
4326,Khalid Smith,31,Male,Sharjah,Self-Employed,6402.04,31039.35,48,699,1,True,True
4327,Khalid Ali,32,Male,Sharjah,Self-Employed,27799.2,178832.14,60,396,2,False,False
4328,Ayesha Khan,56,Male,Ajman,Salaried,23509.36,23099.24,24,525,0,False,False
4329,Omar Khan,58,Male,Sharjah,Self-Employed,22523.18,53454.69,24,601,2,True,False
4330,Laila Ali,38,Female,Ajman,Self-Employed,23296.26,174652.62,12,636,1,False,False
4331,Sara Joseph,21,Female,Sharjah,Salaried,14251.53,107164.4,48,727,0,True,False
4332,Khalid Smith,60,Female,Dubai,Self-Employed,23724.98,99503.53,12,763,1,True,True
4333,Zara Joseph,29,Female,Abu Dhabi,Salaried,7795.69,121608.79,60,737,2,False,False
4334,Ayesha Smith,27,Female,Sharjah,Self-Employed,21309.92,69718.7,60,848,1,True,False
4335,James Ali,39,Female,Abu Dhabi,Salaried,21696.0,177722.31,36,408,1,False,False
4336,Zara Khan,43,Female,Abu Dhabi,Salaried,13558.1,90586.07,48,780,2,True,False
4337,Ayesha Joseph,26,Male,Dubai,Salaried,29725.99,129151.76,24,792,1,True,False
4338,Sara Joseph,60,Female,Fujairah,Self-Employed,10153.57,156530.2,60,761,1,False,False
4339,James Khan,58,Female,Sharjah,Self-Employed,7734.19,160151.81,12,793,1,True,True
4340,Zara Joseph,27,Female,Sharjah,Salaried,7176.0,102233.81,48,523,1,False,True
4341,John Smith,28,Male,Fujairah,Salaried,27159.47,164553.45,24,743,2,False,False
4342,James Joseph,31,Female,Fujairah,Salaried,10367.18,163831.34,24,688,0,False,False
4343,Zara Joseph,54,Male,Sharjah,Salaried,15510.34,105023.69,12,429,0,True,False
4344,Khalid Ali,49,Male,Ajman,Self-Employed,8014.88,80387.81,48,388,2,False,False
4345,Laila Ahmed,25,Male,Fujairah,Salaried,28800.93,155873.69,36,665,1,True,False
4346,James Khan,45,Male,Ajman,Salaried,13779.87,10219.71,48,655,0,False,False
4347,John Ahmed,37,Female,Sharjah,Self-Employed,22373.19,106749.39,48,846,1,True,True
4348,Ali Ahmed,22,Female,Sharjah,Self-Employed,21167.72,68100.32,12,604,1,True,False
4349,Sara Ali,21,Male,Sharjah,Salaried,5031.89,81927.56,60,778,0,True,False
4350,John Khan,48,Female,Fujairah,Self-Employed,21050.48,15229.75,60,423,1,False,True
4351,Sara Joseph,51,Male,Abu Dhabi,Salaried,6018.01,84019.4,36,819,0,False,False
4352,Zara Ali,55,Male,Dubai,Self-Employed,21753.33,78013.41,12,530,1,False,False
4353,Ali Smith,23,Female,Dubai,Salaried,8484.36,55146.2,12,672,0,False,False
4354,Zara Ali,37,Female,Fujairah,Salaried,27323.67,110636.71,12,572,1,True,False
4355,Khalid Smith,37,Female,Sharjah,Salaried,29772.06,98999.16,36,512,1,False,True
4356,Sara Joseph,44,Female,Ajman,Self-Employed,7233.46,192777.22,48,490,0,True,False
4357,Fatima Ali,32,Female,Dubai,Salaried,27924.58,190742.52,60,794,1,True,True
4358,Fatima Smith,27,Female,Sharjah,Salaried,29339.82,97312.71,48,787,2,True,False
4359,Ayesha Ahmed,28,Male,Fujairah,Salaried,28248.5,21744.88,12,577,1,True,False
4360,Laila Smith,59,Male,Fujairah,Salaried,5245.28,34527.81,12,389,2,False,False
4361,Ayesha Smith,51,Male,Dubai,Salaried,24124.52,93317.42,48,659,1,False,False
4362,Ali Khan,27,Male,Fujairah,Self-Employed,28096.6,148237.29,24,828,1,True,True
4363,Zara Khan,58,Male,Abu Dhabi,Salaried,11614.76,43850.38,36,560,1,True,False
4364,James Joseph,26,Female,Fujairah,Salaried,22335.62,35512.66,60,802,1,False,False
4365,James Ahmed,56,Male,Fujairah,Salaried,13711.83,177266.15,60,421,1,True,True
4366,Sara Ahmed,51,Male,Sharjah,Self-Employed,14436.05,21516.95,36,378,2,True,True
4367,John Ali,47,Male,Ajman,Salaried,18157.01,184508.98,24,648,0,False,False
4368,Fatima Smith,37,Male,Dubai,Self-Employed,16606.88,151891.99,48,672,2,False,False
4369,Ayesha Joseph,22,Female,Abu Dhabi,Self-Employed,26051.76,151101.75,24,301,2,False,False
4370,Zara Ali,55,Male,Dubai,Self-Employed,8584.89,26324.88,24,791,0,True,False
4371,Sara Joseph,52,Male,Ajman,Self-Employed,9522.3,104533.29,24,448,2,False,True
4372,Ali Joseph,31,Male,Dubai,Salaried,5331.58,49235.0,24,319,2,True,False
4373,Fatima Ahmed,57,Male,Fujairah,Self-Employed,26081.52,158589.6,24,392,2,True,False
4374,Khalid Ali,31,Male,Dubai,Self-Employed,25551.06,25137.93,60,773,0,False,False
4375,Khalid Joseph,50,Male,Abu Dhabi,Salaried,12566.23,172148.44,60,780,2,False,False
4376,John Ali,21,Male,Ajman,Self-Employed,20415.53,63526.95,48,767,2,True,False
4377,Laila Ali,44,Male,Sharjah,Salaried,26053.07,155989.11,60,367,0,False,False
4378,Sara Smith,28,Female,Sharjah,Self-Employed,18429.19,132384.62,12,667,1,False,False
4379,Fatima Smith,37,Female,Dubai,Salaried,14325.12,115717.79,60,671,1,True,True
4380,Khalid Ali,30,Male,Ajman,Salaried,29915.81,179489.94,48,580,2,False,True
4381,Ayesha Ali,59,Female,Sharjah,Self-Employed,22450.71,116231.74,48,437,1,False,False
4382,Laila Joseph,42,Male,Fujairah,Salaried,23616.82,160840.7,60,530,1,True,True
4383,Laila Ali,26,Male,Dubai,Salaried,24827.51,38719.15,60,832,2,False,True
4384,Omar Joseph,58,Male,Dubai,Self-Employed,18994.93,26883.51,36,375,1,False,False
4385,Zara Ahmed,52,Male,Sharjah,Self-Employed,13529.82,123864.06,48,595,2,True,True
4386,John Joseph,48,Male,Fujairah,Salaried,7864.96,134112.47,60,600,0,False,False
4387,James Joseph,28,Male,Dubai,Self-Employed,22869.76,194440.52,36,799,0,True,False
4388,Laila Khan,33,Female,Fujairah,Salaried,9047.15,61914.98,24,637,2,False,False
4389,Sara Smith,33,Male,Dubai,Self-Employed,23570.41,80815.17,36,501,0,True,False
4390,James Ali,35,Female,Sharjah,Salaried,15460.84,104293.44,60,499,2,False,False
4391,Laila Joseph,31,Male,Sharjah,Salaried,28099.56,199457.69,12,814,2,False,True
4392,Sara Joseph,60,Female,Sharjah,Self-Employed,12046.48,77495.87,24,466,2,False,True
4393,Fatima Khan,52,Female,Fujairah,Self-Employed,12494.61,80483.97,36,613,0,False,False
4394,Zara Ali,40,Male,Sharjah,Salaried,9038.2,45876.37,60,537,0,True,True
4395,Khalid Joseph,32,Male,Abu Dhabi,Salaried,23221.38,184843.3,12,329,1,False,False
4396,Ayesha Joseph,31,Male,Fujairah,Self-Employed,21675.58,87519.03,12,378,2,False,True
4397,Sara Smith,48,Female,Dubai,Self-Employed,19815.71,189693.87,12,669,2,True,False
4398,Omar Ahmed,39,Female,Ajman,Salaried,13854.55,54755.49,12,824,2,False,False
4399,Omar Ahmed,45,Male,Abu Dhabi,Salaried,29578.11,69423.64,48,528,0,False,False
4400,John Smith,35,Female,Abu Dhabi,Salaried,17445.48,119008.9,24,408,0,True,False
4401,Zara Ahmed,36,Male,Sharjah,Salaried,5506.9,96141.32,60,318,1,True,True
4402,Zara Joseph,24,Female,Ajman,Salaried,11080.17,181482.97,12,561,1,False,False
4403,Khalid Ali,42,Female,Abu Dhabi,Self-Employed,24777.57,83244.49,36,632,2,True,False
4404,Omar Joseph,34,Female,Abu Dhabi,Salaried,10490.3,11873.44,24,307,1,False,True
4405,James Smith,36,Female,Abu Dhabi,Self-Employed,11186.29,132642.09,12,423,0,True,False
4406,John Ahmed,27,Male,Abu Dhabi,Self-Employed,8355.04,102739.41,60,404,2,False,False
4407,Omar Ahmed,40,Female,Sharjah,Self-Employed,25654.79,133753.52,48,345,1,True,False
4408,Fatima Joseph,33,Female,Sharjah,Salaried,11380.81,81010.27,24,628,1,False,False
4409,Ali Smith,30,Female,Ajman,Self-Employed,14675.16,20714.59,48,614,2,True,False
4410,Sara Smith,45,Male,Fujairah,Salaried,14338.06,28649.37,12,604,0,False,False
4411,Omar Ahmed,24,Female,Fujairah,Self-Employed,13378.86,11479.46,36,695,2,False,True
4412,Omar Ali,41,Female,Fujairah,Self-Employed,28938.7,78505.83,48,368,0,True,False
4413,John Ahmed,41,Male,Abu Dhabi,Salaried,27057.94,14817.54,12,665,0,False,False
4414,Zara Khan,31,Male,Dubai,Salaried,23636.36,97212.42,24,343,2,False,True
4415,Ali Smith,22,Male,Sharjah,Salaried,21830.38,114034.69,36,774,1,False,True
4416,Sara Smith,49,Male,Abu Dhabi,Salaried,22937.75,96822.57,36,804,0,True,False
4417,Sara Ali,49,Female,Sharjah,Self-Employed,17850.21,170803.54,36,513,2,False,False
4418,Ali Khan,55,Female,Abu Dhabi,Self-Employed,13090.43,150006.83,60,648,0,False,False
4419,Omar Smith,47,Male,Sharjah,Salaried,18690.09,34159.48,36,540,0,False,False
4420,James Ahmed,48,Female,Dubai,Self-Employed,12506.34,39299.54,12,690,2,True,True
4421,Laila Khan,52,Male,Dubai,Self-Employed,28908.71,191855.45,60,301,1,True,False
4422,Khalid Khan,42,Female,Sharjah,Salaried,20686.05,180431.45,24,698,1,True,False
4423,Omar Joseph,47,Male,Fujairah,Self-Employed,28679.45,85313.0,24,620,0,False,True
4424,Khalid Smith,38,Female,Dubai,Salaried,16444.57,78929.54,48,354,0,False,False
4425,Zara Khan,22,Male,Abu Dhabi,Self-Employed,19395.79,82354.14,24,606,0,True,False
4426,Sara Ahmed,38,Female,Sharjah,Salaried,20701.46,168427.4,36,698,0,False,False
4427,Omar Ali,34,Male,Fujairah,Self-Employed,15270.24,93034.19,24,617,2,True,False
4428,John Khan,41,Female,Ajman,Salaried,26244.42,119248.37,36,667,1,False,True
4429,Ali Smith,33,Male,Fujairah,Salaried,6845.53,39550.37,12,347,2,True,True
4430,John Smith,55,Female,Ajman,Salaried,28216.1,193697.81,60,326,0,False,False
4431,Khalid Ali,54,Male,Fujairah,Self-Employed,18799.54,185503.69,12,726,1,False,False
4432,Khalid Khan,33,Male,Dubai,Self-Employed,13011.08,123507.67,24,530,2,True,False
4433,Laila Smith,39,Male,Dubai,Self-Employed,6361.63,67928.04,60,535,1,False,False
4434,Khalid Ali,54,Female,Ajman,Salaried,17881.34,63557.42,60,624,0,False,False
4435,Ayesha Ali,21,Male,Sharjah,Salaried,21653.82,80056.5,36,723,0,True,True
4436,Ali Smith,23,Male,Dubai,Salaried,27821.09,125580.25,48,848,1,True,False
4437,Laila Smith,53,Female,Sharjah,Self-Employed,14086.75,19370.71,12,394,2,False,False
4438,James Ahmed,40,Male,Ajman,Self-Employed,8463.76,68078.89,48,806,1,True,False
4439,Sara Ahmed,22,Male,Dubai,Salaried,21105.87,84675.44,36,405,0,False,False
4440,Laila Khan,54,Female,Ajman,Self-Employed,8491.41,38515.89,36,519,0,False,False
4441,Zara Ahmed,21,Female,Abu Dhabi,Self-Employed,9372.73,78043.17,36,694,0,True,False
4442,Omar Smith,40,Male,Fujairah,Salaried,5630.49,167910.79,12,325,0,False,False
4443,Sara Smith,49,Female,Ajman,Salaried,14727.93,85594.85,24,682,2,False,False
4444,Laila Ali,51,Female,Sharjah,Salaried,7428.53,149058.3,36,813,1,True,True
4445,Ali Joseph,37,Male,Dubai,Self-Employed,6374.18,150904.46,36,784,2,True,True
4446,Laila Ahmed,48,Male,Ajman,Self-Employed,23986.38,136986.97,60,377,2,True,False
4447,Fatima Ali,29,Female,Fujairah,Self-Employed,7165.16,76576.55,36,303,2,False,True
4448,Fatima Smith,23,Female,Dubai,Salaried,26372.15,107653.79,36,474,2,False,False
4449,Laila Ahmed,39,Female,Abu Dhabi,Self-Employed,12652.35,68106.72,48,514,2,False,False
